MODULE	NODE	P	FDR	N.mod	N.neigh	N.obsrv	N.expct	MEMBER	FILL	FOLD
KEGG_TYPE_I_DIABETES_MELLITUS,..	C1R	5.64692607618393e-24	1.50473971324195e-22	47	357	17	1.51558124830639	FALSE	0.0476190476190476	11.2168186423506
KEGG_VIRAL_MYOCARDITIS	SLC15A3	6.17419059200093e-24	1.63455682101219e-22	58	503	22	2.63517297443772	FALSE	0.0437375745526839	8.34859806677178
KEGG_VIRAL_MYOCARDITIS	CD247	6.29445946144574e-24	1.65564588543963e-22	58	312	18	1.63454069189775	FALSE	0.0576923076923077	11.0122679045093
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	LTB	8.2952000756323e-24	2.16791863515083e-22	38	449	17	1.54114352813657	FALSE	0.0378619153674833	11.0307701324581
KEGG_TYPE_I_DIABETES_MELLITUS,..	FCGR3B	9.21895636394846e-24	2.39399268126228e-22	47	366	17	1.55378917893596	FALSE	0.046448087431694	10.9409952331124
KEGG_VIRAL_MYOCARDITIS	TGFB1	1.30518117969141e-23	3.36786308202651e-22	58	212	16	1.11064944449463	FALSE	0.0754716981132075	14.4059856864021
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IDO1	1.50767021857631e-23	3.86589401329283e-22	38	284	16	0.974799024478367	FALSE	0.0563380281690141	16.4136397331357
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KLRB1	1.6319515653492e-23	4.15841658245543e-22	76	228	17	1.56517026465541	FALSE	0.0745614035087719	10.8614381348107
KEGG_TYPE_I_DIABETES_MELLITUS,..	APOL3	2.13199100358422e-23	5.39883684572229e-22	47	388	18	1.64718634269714	FALSE	0.0463917525773196	10.9277253783725
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CLEC10A	2.14783676148865e-23	5.40538918307978e-22	38	307	16	1.05374401589739	FALSE	0.0521172638436482	15.1839533687639
KEGG_TYPE_I_DIABETES_MELLITUS,..	FMNL1	2.72816097146416e-23	6.82374986543521e-22	47	234	16	0.993406196368892	FALSE	0.0683760683760684	16.1062011274777
KEGG_TYPE_I_DIABETES_MELLITUS,..	GNLY	2.81273634710395e-23	6.99239395557487e-22	47	231	16	0.980670219492367	FALSE	0.0692640692640693	16.3153725706917
KEGG_TYPE_I_DIABETES_MELLITUS,..	IFI27	3.37905842663522e-23	8.34934618508593e-22	47	223	16	0.946707614488303	FALSE	0.0717488789237668	16.9006774162771
KEGG_VIRAL_MYOCARDITIS	NCF1	3.41698795122666e-23	8.39220474527174e-22	58	313	17	1.63977960437178	FALSE	0.0543130990415335	10.3672468877382
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	ITGAX	3.70236795240732e-23	9.03865517482913e-22	38	301	16	1.03314967030982	FALSE	0.053156146179402	15.4866235355831
KEGG_TYPE_I_DIABETES_MELLITUS,..	FCGR1B	3.8997452338757e-23	9.46384602292335e-22	47	216	16	0.916990335109746	FALSE	0.0740740740740741	17.4483845547675
KEGG_TYPE_I_DIABETES_MELLITUS,..	CLEC4A	3.99780267849722e-23	9.64440326641015e-22	47	401	19	1.70237557582874	FALSE	0.0473815461346633	11.1608744097204
KEGG_TYPE_I_DIABETES_MELLITUS,..	TRD	4.09308539980143e-23	9.81618186764143e-22	47	229	16	0.972179568241351	FALSE	0.0698689956331878	16.4578649075537
KEGG_PRIMARY_IMMUNODEFICIENCY	SELL	4.87321225038643e-23	1.16187639443424e-21	32	451	16	1.3035859452624	FALSE	0.0354767184035477	12.2738359201774
KEGG_TYPE_I_DIABETES_MELLITUS,..	HLA-DMB	4.96104166098987e-23	1.17593993324742e-21	47	748	27	3.17550356788005	TRUE	0.036096256684492	8.50258846285129
KEGG_VIRAL_MYOCARDITIS	CXCL9	5.11183045250571e-23	1.20467819392288e-21	58	341	24	1.78646915364466	FALSE	0.0703812316715543	13.4343209626858
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	HLA-DRB5	5.35513612734929e-23	1.25476379259788e-21	38	263	16	0.902718814921868	TRUE	0.0608365019011407	17.7242345407244
KEGG_VIRAL_MYOCARDITIS	CD8A	6.12119715043464e-23	1.42606404470412e-21	58	242	16	1.26781681871556	FALSE	0.0661157024793388	12.62011969222
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	FCGR2C	6.48646419398954e-23	1.5025746885736e-21	38	393	16	1.34892963598591	FALSE	0.0407124681933842	11.8612561939199
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	VCAM1	9.44732908798702e-23	2.17608817467362e-21	38	273	16	0.937042724234487	FALSE	0.0586080586080586	17.0749951802583
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	ARHGAP15	9.75339162540649e-23	2.23396503689788e-21	38	353	16	1.21163399873543	FALSE	0.0453257790368272	13.2053078872819
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	GZMK	1.02303153993087e-22	2.33011150184254e-21	38	295	16	1.01255532472225	FALSE	0.0542372881355932	15.8016057091882
KEGG_TYPE_I_DIABETES_MELLITUS,..	C10orf10	1.06376939980292e-22	2.40334609852909e-21	47	296	16	1.25661638515039	FALSE	0.0540540540540541	12.7326049453709
KEGG_TYPE_I_DIABETES_MELLITUS,..	WAS	1.06697484384048e-22	2.40334609852909e-21	47	311	16	1.32029626953301	FALSE	0.0514469453376206	12.1184921666553
KEGG_TYPE_I_DIABETES_MELLITUS,..	ITGA4	1.12031454645627e-22	2.50962769555066e-21	47	247	16	1.0485954295005	FALSE	0.0647773279352227	15.2585063312947
KEGG_ASTHMA	CXCL10	1.16168448038562e-22	2.58808067023616e-21	25	589	16	1.33005148586397	FALSE	0.0271646859083192	12.0296095076401
KEGG_TYPE_I_DIABETES_MELLITUS,..	STAB1	1.17672859249535e-22	2.60734916934976e-21	47	397	20	1.68539427332671	FALSE	0.0503778337531486	11.8666595208746
KEGG_PRIMARY_IMMUNODEFICIENCY	CD3D	1.20970967442486e-22	2.66593856358387e-21	32	483	16	1.39607984825219	TRUE	0.0331262939958592	11.4606625258799
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	VSIG4	1.23226704014159e-22	2.701049850891e-21	38	411	16	1.41071267274862	FALSE	0.0389294403892944	11.3417851197336
KEGG_TYPE_I_DIABETES_MELLITUS,..	UCP2	1.38685546030839e-22	3.02364155704668e-21	47	255	16	1.08255803450456	FALSE	0.0627450980392157	14.7798080934501
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CD27	1.41414038220841e-22	3.06672890333175e-21	38	313	16	1.07433836148496	FALSE	0.0511182108626198	14.8928871700017
KEGG_VIRAL_MYOCARDITIS	NFKB2	1.49944660990387e-22	3.23452054422121e-21	58	394	21	2.06413151476831	FALSE	0.0532994923857868	10.1737703483284
KEGG_TYPE_I_DIABETES_MELLITUS,..	PTAFR	1.54244704892915e-22	3.30976664130745e-21	47	313	16	1.32878692078403	FALSE	0.0511182108626198	12.0410577119163
KEGG_TYPE_I_DIABETES_MELLITUS,..	STAT4	1.64003157533627e-22	3.50073755635916e-21	47	310	16	1.31605094390751	FALSE	0.0516129032258065	12.1575840768703
KEGG_TYPE_I_DIABETES_MELLITUS,..	NFKB2	1.7352577034822e-22	3.68471127973799e-21	47	394	21	1.67265829645019	FALSE	0.0532994923857868	12.554865536235
KEGG_ASTHMA	CCR7	1.74992204826172e-22	3.69659699003266e-21	25	565	16	1.27585583958089	FALSE	0.0283185840707965	12.5406017699115
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CXCL11	1.88494765478439e-22	3.96130494255463e-21	38	313	16	1.07433836148496	FALSE	0.0511182108626198	14.8928871700017
KEGG_TYPE_I_DIABETES_MELLITUS,..	NCF1	2.36033734787874e-22	4.93469122782901e-21	47	313	16	1.32878692078403	FALSE	0.0511182108626198	12.0410577119163
KEGG_TYPE_I_DIABETES_MELLITUS,..	ICAM2	2.37233132365584e-22	4.93469122782901e-21	47	399	20	1.69388492457773	FALSE	0.050125313283208	11.8071775182637
KEGG_TYPE_I_DIABETES_MELLITUS,..	KLRK1	3.06738485192367e-22	6.34808530014862e-21	47	228	16	0.967934242615843	FALSE	0.0701754385964912	16.5300485255692
KEGG_VIRAL_MYOCARDITIS	BATF	3.21440425683743e-22	6.61875058339706e-21	58	253	21	1.32544485592991	FALSE	0.08300395256917	15.8437372222979
KEGG_TYPE_I_DIABETES_MELLITUS,..	LILRB2	3.70760516007207e-22	7.54601676210148e-21	47	509	21	2.16087074338361	FALSE	0.0412573673870334	9.71830456046482
KEGG_PRIMARY_IMMUNODEFICIENCY	FCMR	3.7106342304685e-22	7.54601676210148e-21	32	429	16	1.23999638695691	FALSE	0.0372960372960373	12.9032634032634
KEGG_VIRAL_MYOCARDITIS	IGFLR1	3.72025844783517e-22	7.54601676210148e-21	58	224	16	1.173516394183	FALSE	0.0714285714285714	13.634236453202
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	BTN3A3	3.94644227826171e-22	7.96517087548167e-21	38	486	18	1.66814199259326	FALSE	0.037037037037037	10.7904483430799
KEGG_VIRAL_MYOCARDITIS	PIM2	4.06696559709891e-22	8.16798952678436e-21	58	238	16	1.24686116881944	FALSE	0.0672268907563025	12.8322225441901
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	ICAM2	4.32316094994929e-22	8.63996431026629e-21	38	399	16	1.36952398157348	FALSE	0.0401002506265664	11.6828914391241
KEGG_TYPE_I_DIABETES_MELLITUS,..	DDX58	4.70993593538495e-22	9.36702868710461e-21	47	294	16	1.24812573389938	FALSE	0.054421768707483	12.8192213055435
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	FCN1	4.94814659600014e-22	9.79300663684105e-21	38	366	16	1.25625508084184	FALSE	0.0437158469945355	12.7362668967501
KEGG_TYPE_I_DIABETES_MELLITUS,..	CCR2	5.41472972979963e-22	1.0664663337388e-20	47	329	16	1.39671213079216	FALSE	0.0486322188449848	11.4554743581452
KEGG_TYPE_I_DIABETES_MELLITUS,..	IFI44L	5.89742565552062e-22	1.15595213449796e-20	47	259	16	1.09953933700659	FALSE	0.0617760617760618	14.5515485089953
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	MMP9	6.23290385803694e-22	1.21586358991467e-20	38	373	16	1.28028181736067	FALSE	0.0428954423592493	12.4972484831381
KEGG_VIRAL_MYOCARDITIS	CALHM2	7.19408345892622e-22	1.3966799172401e-20	58	255	16	1.33592268087797	FALSE	0.0627450980392157	11.9767410412441
KEGG_TYPE_I_DIABETES_MELLITUS,..	CSF3R	7.86872457721087e-22	1.52041659247814e-20	47	346	16	1.4688826664258	FALSE	0.046242774566474	10.892633132456
KEGG_HEMATOPOIETIC_CELL_LINEAGE	LSP1	9.33910669089328e-22	1.7960159423949e-20	76	374	21	2.56742841658387	FALSE	0.0561497326203209	8.17939065578384
KEGG_VIRAL_MYOCARDITIS	MX1	1.06671721683127e-21	2.04178689813197e-20	58	327	21	1.71312437900822	FALSE	0.0642201834862385	12.2583043340715
KEGG_TYPE_I_DIABETES_MELLITUS,..	FTL	1.38312888821238e-21	2.63505442861771e-20	47	344	16	1.46039201517478	FALSE	0.0465116279069767	10.955962394854
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	THEMIS2	1.55956312210264e-21	2.9573669064244e-20	38	829	21	2.84545208201608	FALSE	0.0253317249698432	7.38019808266142
KEGG_VIRAL_MYOCARDITIS	CSF2RA	1.66983560611805e-21	3.15181470654782e-20	58	267	16	1.39878963056634	FALSE	0.0599250936329588	11.4384605450084
KEGG_CELL_ADHESION_MOLECULES_CAMS	TNFSF13	1.69800786211416e-21	3.1902203013085e-20	95	249	21	2.1366633547105	FALSE	0.0843373493975904	9.8284083703234
KEGG_VIRAL_MYOCARDITIS	IKZF1	1.91608139235851e-21	3.58121730324445e-20	58	282	16	1.47737331767681	FALSE	0.0567375886524823	10.8300317926143
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	UBA7	1.9236855271291e-21	3.58121730324445e-20	38	459	16	1.57546743744919	FALSE	0.0348583877995643	10.1557160876046
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IL16	1.97973583527254e-21	3.66881045473006e-20	38	382	16	1.31117333574203	FALSE	0.0418848167539267	12.2028106916506
KEGG_VIRAL_MYOCARDITIS	C10orf10	2.17638323245601e-21	4.0149839089245e-20	58	296	16	1.55071809231325	FALSE	0.0540540540540541	10.3178005591799
KEGG_TYPE_I_DIABETES_MELLITUS,..	SUSD6	2.59327834553537e-21	4.76252063727374e-20	47	334	16	1.4179387589197	FALSE	0.0479041916167665	11.2839852210473
KEGG_VIRAL_MYOCARDITIS	TAPBP	2.96719833969347e-21	5.41826239628814e-20	58	321	18	1.68169090416403	FALSE	0.0560747663551402	10.7035127296165
KEGG_VIRAL_MYOCARDITIS	DDX58	2.97692120865476e-21	5.41826239628814e-20	58	294	16	1.54024026736519	FALSE	0.054421768707483	10.3879896786301
KEGG_PRIMARY_IMMUNODEFICIENCY	RUNX3	3.23601024108261e-21	5.86365055684169e-20	32	541	16	1.56372504742119	FALSE	0.0295748613678373	10.231977818854
KEGG_VIRAL_MYOCARDITIS	ARRB2	4.06708300132392e-21	7.33694575061842e-20	58	274	16	1.43546201788456	FALSE	0.0583941605839416	11.1462371004279
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	FCGR2A	5.74554347437863e-21	1.03191985660976e-19	38	463	16	1.58919700117424	FALSE	0.0345572354211663	10.0679777196772
KEGG_HEMATOPOIETIC_CELL_LINEAGE	ADGRE2	7.45162250096333e-21	1.33246776036963e-19	76	244	16	1.67500677445579	FALSE	0.0655737704918033	9.55220017256256
KEGG_PRIMARY_IMMUNODEFICIENCY	CD52	8.56979857584019e-21	1.52572352810919e-19	32	549	16	1.58684852316864	FALSE	0.029143897996357	10.0828779599271
KEGG_ASTHMA	HLA-DRB1	8.7996244575767e-21	1.5598290831974e-19	25	553	15	1.24875801643935	TRUE	0.027124773960217	12.0119349005425
KEGG_TYPE_I_DIABETES_MELLITUS,..	FLI1	8.99921838207224e-21	1.58830360795275e-19	47	384	16	1.6302050401951	FALSE	0.0416666666666667	9.81471631205674
KEGG_TYPE_I_DIABETES_MELLITUS,..	XAF1	9.37186057083512e-21	1.64694291152133e-19	47	319	16	1.35425887453708	FALSE	0.0501567398119122	11.8145801373975
KEGG_TYPE_I_DIABETES_MELLITUS,..	PLAC8	1.38821787561917e-20	2.42908338150187e-19	47	350	16	1.48586396892783	FALSE	0.0457142857142857	10.7681458966565
KEGG_VIRAL_MYOCARDITIS	PLXNC1	1.43369416992517e-20	2.49793638067732e-19	58	283	16	1.48261223015084	FALSE	0.0565371024734982	10.7917631290362
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	LY96	1.55321081778577e-20	2.69465553366494e-19	38	748	20	2.56742841658387	FALSE	0.0267379679144385	7.78989586265128
KEGG_TYPE_I_DIABETES_MELLITUS,..	PIM2	2.02829230981636e-20	3.50396090979716e-19	47	238	15	1.01038749887092	FALSE	0.0630252100840336	14.8457893795816
KEGG_VIRAL_MYOCARDITIS	ADAP2	2.61231243461424e-20	4.49383873245664e-19	58	425	20	2.22653780146328	FALSE	0.0470588235294118	8.98255578093306
KEGG_TYPE_I_DIABETES_MELLITUS,..	CTSO	2.76762548795907e-20	4.74101223294501e-19	47	265	15	1.12501129075964	FALSE	0.0566037735849057	13.3331995182658
KEGG_VIRAL_MYOCARDITIS	WAS	3.43032790876207e-20	5.85165141590918e-19	58	311	16	1.62930177942372	FALSE	0.0514469453376206	9.82015744539306
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	MS4A6A	4.32405333977145e-20	7.34548561093676e-19	38	789	20	2.7081564447656	FALSE	0.0253485424588086	7.38509772530185
KEGG_PRIMARY_IMMUNODEFICIENCY	IGHG1	4.47249095355266e-20	7.56611851354115e-19	32	288	15	0.832445126908138	FALSE	0.0520833333333333	18.0192057291667
KEGG_VIRAL_MYOCARDITIS	RNASET2	4.52526228545317e-20	7.62375799082338e-19	58	219	15	1.14732183181284	FALSE	0.0684931506849315	13.0739253660841
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	RAC2	6.87859947491189e-20	1.15407613412411e-18	38	784	20	2.69099449010929	FALSE	0.0255102040816327	7.43219656283566
KEGG_PRIMARY_IMMUNODEFICIENCY	MAP4K1	7.15830411720017e-20	1.19608220843545e-18	32	344	15	0.994309457140276	FALSE	0.0436046511627907	15.0858466569767
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	HLA-DQA1	7.95841049157118e-20	1.3243444724137e-18	38	286	15	0.981663806340891	TRUE	0.0524475524475524	15.2801803459698
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	HCP5	8.86978347751508e-20	1.47000435926134e-18	38	235	15	0.806611868846536	FALSE	0.0638297872340425	18.5963045912654
KEGG_TYPE_I_DIABETES_MELLITUS,..	IL27RA	9.65921579958852e-20	1.59435719898471e-18	47	207	15	0.878782404480173	FALSE	0.072463768115942	17.0690718470552
KEGG_CELL_ADHESION_MOLECULES_CAMS	SAMD9L	1.00113521972962e-19	1.64581785920874e-18	95	253	20	2.17098726402312	FALSE	0.0790513833992095	9.2123985853963
KEGG_ASTHMA	HLA-DPB1	1.07811929079498e-19	1.7652579713137e-18	25	559	15	1.26230692801012	TRUE	0.0268336314847943	11.8830053667263
KEGG_VIRAL_MYOCARDITIS	IL15RA	1.15103566448934e-19	1.87710896164921e-18	58	334	18	1.74979676632644	FALSE	0.0538922155688623	10.2869089407392
KEGG_ASTHMA	SASH3	1.17833758628056e-19	1.91397702759596e-18	25	588	15	1.32779333393551	FALSE	0.0255102040816327	11.2969387755102
KEGG_PRIMARY_IMMUNODEFICIENCY	TRAF3IP3	1.43653969145542e-19	2.32411600081895e-18	32	466	15	1.34694246228886	FALSE	0.0321888412017167	11.1363331545064
KEGG_VIRAL_MYOCARDITIS	CST7	1.46636637695733e-19	2.36299435527867e-18	58	335	21	1.75503567880047	FALSE	0.0626865671641791	11.9655687081832
KEGG_TYPE_I_DIABETES_MELLITUS,..	HLA-J	1.56092630107567e-19	2.50547107460059e-18	47	410	19	1.74058350645831	FALSE	0.0463414634146341	10.9158796056046
KEGG_VIRAL_MYOCARDITIS	TRAF1	1.70954861914603e-19	2.73326655696406e-18	58	333	18	1.74455785385241	FALSE	0.0540540540540541	10.3178005591799
KEGG_TYPE_I_DIABETES_MELLITUS,..	GYPC	1.71821193431681e-19	2.73638674070688e-18	47	310	15	1.31605094390751	FALSE	0.0483870967741935	11.3977350720659
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	OAS1	1.96613587150769e-19	3.11904122495597e-18	38	477	16	1.6372504742119	FALSE	0.0335429769392034	9.77248151826106
KEGG_TYPE_I_DIABETES_MELLITUS,..	CSF2RA	2.01506877807786e-19	3.18427729000908e-18	47	267	15	1.13350194201066	FALSE	0.0561797752808989	13.2333253645709
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	MX1	2.10974046843876e-19	3.32100845166982e-18	38	327	15	1.12239183452263	FALSE	0.0458715596330275	13.3643167551907
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	MAP4K1	2.23370862672084e-19	3.50262695043879e-18	38	344	15	1.18074248035408	FALSE	0.0436046511627907	12.703870869033
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	C5AR1	2.3030224483048e-19	3.59747989338646e-18	38	421	15	1.44503658206124	FALSE	0.0356294536817102	10.3803600450056
KEGG_TYPE_I_DIABETES_MELLITUS,..	LY75	2.36371779840529e-19	3.67819750538106e-18	47	238	15	1.01038749887092	FALSE	0.0630252100840336	14.8457893795816
KEGG_VIRAL_MYOCARDITIS	ADCY7	2.43010855848083e-19	3.7671302634701e-18	58	392	20	2.05365368982025	FALSE	0.0510204081632653	9.73874032371569
KEGG_TYPE_I_DIABETES_MELLITUS,..	IL18	2.91927346206164e-19	4.5082870851611e-18	47	303	15	1.28633366452895	FALSE	0.0495049504950495	11.6610490836318
KEGG_VIRAL_MYOCARDITIS	LSP1	2.98971659044091e-19	4.59965076951984e-18	58	374	20	1.95935326528769	FALSE	0.053475935828877	10.2074497510603
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	OAS2	3.03544993419855e-19	4.65245465478477e-18	38	497	21	1.70589829283714	FALSE	0.0422535211267606	12.3102297998517
KEGG_TYPE_I_DIABETES_MELLITUS,..	SLC15A3	3.04902808642863e-19	4.65576311174888e-18	47	503	20	2.13539878963057	FALSE	0.0397614314115308	9.36593206717144
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IL2RG	3.20431668726794e-19	4.8746265425341e-18	38	479	20	1.64411525607443	FALSE	0.0417536534446764	12.1645972970003
KEGG_TYPE_I_DIABETES_MELLITUS,..	LRMP	3.22535562933577e-19	4.88839215643195e-18	47	353	15	1.49859994580435	FALSE	0.0424929178470255	10.0093424145621
KEGG_TYPE_I_DIABETES_MELLITUS,..	ITK	3.32193202036836e-19	5.01611735075622e-18	47	439	24	1.86369794959805	FALSE	0.0546697038724374	12.8776232249309
KEGG_PRIMARY_IMMUNODEFICIENCY	CCR7	3.40836043038927e-19	5.12763301649338e-18	32	565	17	1.63309547466354	FALSE	0.0300884955752212	10.4096792035398
KEGG_ASTHMA	LY86	3.53709496394658e-19	5.30174123823905e-18	25	625	15	1.41134495528859	FALSE	0.024	10.62816
KEGG_VIRAL_MYOCARDITIS	PTAFR	3.97558614300188e-19	5.9371665586149e-18	58	313	16	1.63977960437178	FALSE	0.0511182108626198	9.75740883551834
KEGG_VIRAL_MYOCARDITIS	KLRK1	4.18194110956639e-19	6.22254522032926e-18	58	228	15	1.19447204407913	FALSE	0.0657894736842105	12.5578493647913
KEGG_PRIMARY_IMMUNODEFICIENCY	GZMB	4.48602764299631e-19	6.65073989108945e-18	32	380	15	1.09836509800379	FALSE	0.0394736842105263	13.6566611842105
KEGG_TYPE_I_DIABETES_MELLITUS,..	GM2A	4.90691540842432e-19	7.24836743483549e-18	47	328	15	1.39246680516665	FALSE	0.0457317073170732	10.772249610794
KEGG_VIRAL_MYOCARDITIS	FPR3	5.27239304668031e-19	7.76012507267712e-18	58	219	15	1.14732183181284	FALSE	0.0684931506849315	13.0739253660841
KEGG_TYPE_I_DIABETES_MELLITUS,..	CD3E	5.90082507035392e-19	8.65383590353702e-18	47	215	15	0.912745009484238	FALSE	0.0697674418604651	16.4339435922811
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	HLA-J	6.08779772020738e-19	8.89603989436756e-18	38	410	15	1.40728028181736	FALSE	0.0365853658536585	10.6588575096277
KEGG_ASTHMA	HLA-DRA	7.12894472800476e-19	1.03802527343126e-17	25	665	15	1.50167103242706	TRUE	0.0225563909774436	9.98887218045113
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SECTM1	7.15697816481846e-19	1.03839857572829e-17	38	334	15	1.14641857104146	FALSE	0.0449101796407186	13.0842262842736
KEGG_VIRAL_MYOCARDITIS	STAT5A	7.30824307737758e-19	1.05658535554852e-17	58	310	16	1.62406286694969	FALSE	0.0516129032258065	9.85183537263626
KEGG_PRIMARY_IMMUNODEFICIENCY	CD2	7.45959985170985e-19	1.0746568408276e-17	32	472	15	1.36428506909945	FALSE	0.0317796610169492	10.9947695974576
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	HMHA1	7.75793586978656e-19	1.11370086412394e-17	38	445	15	1.52741396441153	FALSE	0.0337078651685393	9.82052040212892
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CD247	8.2296585530513e-19	1.17727431301018e-17	38	312	15	1.0709059705537	FALSE	0.0480769230769231	14.0068319838057
KEGG_TYPE_I_DIABETES_MELLITUS,..	BLNK	8.69715090566959e-19	1.23980014833619e-17	47	309	15	1.311805618282	FALSE	0.0485436893203883	11.4346209460855
KEGG_VIRAL_MYOCARDITIS	IL15	9.79178983779894e-19	1.38954835887078e-17	58	491	20	2.57230602474934	FALSE	0.0407331975560081	7.77512465763045
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	HSPA6	9.81579414654859e-19	1.38954835887078e-17	38	418	15	1.43473940926746	FALSE	0.0358851674641148	10.4548602367162
KEGG_VIRAL_MYOCARDITIS	P2RX4	1.04082865067142e-18	1.46832470892296e-17	58	226	15	1.18399421913106	FALSE	0.0663716814159292	12.6689807750992
KEGG_TYPE_I_DIABETES_MELLITUS,..	NINJ1	1.09795696749687e-18	1.54357605396026e-17	47	330	15	1.40095745641767	FALSE	0.0454545454545455	10.7069632495164
KEGG_TYPE_I_DIABETES_MELLITUS,..	LGALS3BP	1.10849311210996e-18	1.55303313335818e-17	47	325	15	1.37973082829013	FALSE	0.0461538461538462	10.8716857610475
KEGG_TYPE_I_DIABETES_MELLITUS,..	DOK2	1.18338542856078e-18	1.65228164117887e-17	47	410	19	1.74058350645831	FALSE	0.0463414634146341	10.9158796056046
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SH2B3	1.21923023584723e-18	1.69651934182565e-17	38	401	15	1.376388763436	FALSE	0.0374064837905237	10.8980837380234
KEGG_VIRAL_MYOCARDITIS	CFH	1.30591403739103e-18	1.81095630287184e-17	58	261	15	1.36735615572216	FALSE	0.0574712643678161	10.970075307174
KEGG_VIRAL_MYOCARDITIS	LY75	1.33229147564106e-18	1.84127198175885e-17	58	238	15	1.24686116881944	FALSE	0.0630252100840336	12.0302086351782
KEGG_VIRAL_MYOCARDITIS	CD68	1.46470672039825e-18	2.01161418761933e-17	58	245	15	1.28353355613766	FALSE	0.0612244897959184	11.6864883884588
KEGG_TYPE_I_DIABETES_MELLITUS,..	PILRA	1.46541430886176e-18	2.01161418761933e-17	47	295	15	1.25237105952488	FALSE	0.0508474576271186	11.9772809231879
KEGG_TYPE_I_DIABETES_MELLITUS,..	CCR1	1.51412996421147e-18	2.07151270607052e-17	47	735	27	3.12031433474844	FALSE	0.036734693877551	8.65297438124186
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CLEC4A	1.6877786187414e-18	2.30136235070524e-17	38	401	15	1.376388763436	FALSE	0.0374064837905237	10.8980837380234
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	DOK2	1.85319622119685e-18	2.51849366460652e-17	38	410	15	1.40728028181736	FALSE	0.0365853658536585	10.6588575096277
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	NFKB1	1.92982124172654e-18	2.61391402077047e-17	38	496	16	1.70246590190588	FALSE	0.032258064516129	9.3981324278438
